order_id,customer_id,order_date,status,region_code,payment_method,customer_exists,valid_customer
ORD-01443,CUST-00047,2026-01-28 00:00:00,SHIPPED,NORTH,Credit Card,True,True
ORD-01444,CUST-00147,2026-08-10 00:01:11,RETURNED,NCR,Net Banking,True,True
ORD-01445,CUST-00172,2023-12-25 00:00:00,CANCELLED,CENTRAL,Net Banking,True,True
ORD-01446,CUST-00247,2023-01-17 00:00:00,CANCELLED,EAST,Credit Card,True,True
ORD-01447,CUST-00046,2026-05-12 00:00:00,DELIVERED,EAST,Net Banking,True,True
ORD-01448,CUST-00302,2023-05-12 00:00:00,PLACED,CENTRAL,UPI,True,True
ORD-01449,CUST-00093,2026-08-10 00:01:11,CANCELLED,EAST,Credit Card,True,True
ORD-01450,CUST-00317,2025-05-26 00:00:00,CANCELLED,NCR,Net Banking,True,True
ORD-01451,CUST-00188,2022-05-25 00:00:00,PLACED,WEST,Credit Card,True,True
ORD-01452,CUST-00111,2024-12-26 00:00:00,RETURNED,SOUTH,Debit Card,True,True
ORD-01453,CUST-00049,2026-03-01 00:00:00,CANCELLED,SOUTH,Cash on Delivery,True,True
ORD-01454,CUST-00367,2020-01-17 00:00:00,SHIPPED,SOUTH,Debit Card,True,True
ORD-01455,CUST-00139,2022-09-18 00:00:00,PLACED,NCR,Net Banking,True,True
ORD-01456,CUST-00135,2023-06-13 00:00:00,SHIPPED,NCR,Credit Card,True,True
ORD-01457,CUST-00443,2022-12-09 00:00:00,DELIVERED,WEST,Net Banking,True,True
ORD-01458,CUST-00382,2026-08-10 00:01:11,CANCELLED,WEST,Cash on Delivery,True,True
ORD-01459,CUST-00156,2025-08-08 00:00:00,PLACED,SOUTH,Debit Card,True,True
ORD-01460,CUST-00272,2023-03-30 00:00:00,CANCELLED,WEST,Net Banking,True,True
ORD-01461,,2025-04-30 00:00:00,RETURNED,EAST,Credit Card,False,False
ORD-01462,CUST-00068,2024-06-27 00:00:00,PLACED,CENTRAL,Credit Card,True,True
ORD-01463,CUST-00108,2020-02-26 00:00:00,PLACED,NORTH,UPI,True,True
ORD-01464,CUST-00016,2021-03-16 00:00:00,RETURNED,SOUTH,Cash on Delivery,True,True
ORD-01465,CUST-00402,2024-02-23 00:00:00,DELIVERED,NORTH,Debit Card,True,True
ORD-01466,CUST-00397,2023-02-19 00:00:00,DELIVERED,NCR,Net Banking,True,True
ORD-01467,CUST-00291,2026-08-10 00:01:11,RETURNED,EAST,Debit Card,True,True
ORD-01468,CUST-00275,2023-04-07 00:00:00,DELIVERED,SOUTH,Net Banking,True,True
ORD-01469,CUST-00153,2026-08-10 00:01:11,PLACED,SOUTH,Debit Card,True,True
ORD-01470,CUST-00372,2025-09-20 00:00:00,CANCELLED,NCR,UPI,True,True
ORD-01469,CUST-00292,2020-12-09 00:00:00,DELIVERED,EAST,Credit Card,True,True
ORD-01472,CUST-00241,2026-01-22 00:00:00,DELIVERED,NCR,Cash on Delivery,True,True
ORD-01473,CUST-00441,2026-03-21 00:00:00,RETURNED,NORTH,Debit Card,True,True
ORD-01474,CUST-00306,2026-08-10 00:01:11,PLACED,EAST,Credit Card,True,True
ORD-01475,CUST-00384,2020-06-23 00:00:00,RETURNED,NORTH,Cash on Delivery,True,True
ORD-01476,CUST-00009,2024-09-23 00:00:00,SHIPPED,WEST,Cash on Delivery,True,True
ORD-01477,CUST-00012,2025-12-25 00:00:00,RETURNED,NORTH,UPI,True,True
ORD-01478,CUST-00432,2022-08-13 00:00:00,SHIPPED,EAST,Cash on Delivery,True,True
ORD-01479,CUST-00478,2025-12-30 00:00:00,PLACED,NORTH,Debit Card,True,True
ORD-01480,CUST-00155,2020-12-02 00:00:00,CANCELLED,NCR,Debit Card,True,True
ORD-01481,,2021-12-21 00:00:00,SHIPPED,NORTH,UPI,False,False
ORD-01482,CUST-00307,2020-01-05 00:00:00,DELIVERED,CENTRAL,UPI,True,True
ORD-01483,CUST-00131,2022-01-19 00:00:00,SHIPPED,SOUTH,UPI,True,True
ORD-01484,CUST-00466,2021-05-19 00:00:00,CANCELLED,CENTRAL,UPI,True,True
ORD-01485,CUST-00479,2025-12-22 00:00:00,DELIVERED,EAST,Credit Card,True,True
ORD-01486,CUST-00158,2024-03-13 00:00:00,RETURNED,EAST,Credit Card,True,True
ORD-01487,CUST-00359,2021-07-15 00:00:00,DELIVERED,NORTH,UPI,True,True
ORD-01488,CUST-00127,2024-02-05 00:00:00,PLACED,NORTH,UPI,True,True
ORD-01489,CUST-00403,2024-04-30 00:00:00,CANCELLED,NCR,Credit Card,True,True
ORD-01490,CUST-00217,2025-01-15 00:00:00,CANCELLED,CENTRAL,Credit Card,True,True
ORD-01491,CUST-00440,2025-11-05 00:00:00,SHIPPED,EAST,Debit Card,True,True
ORD-01492,CUST-00439,2024-11-03 00:00:00,RETURNED,CENTRAL,UPI,True,True
ORD-01493,CUST-00224,2024-10-24 00:00:00,DELIVERED,NCR,Cash on Delivery,True,True
ORD-01494,CUST-00080,2024-12-14 00:00:00,CANCELLED,NORTH,Cash on Delivery,True,True
ORD-01495,CUST-00220,2021-01-11 00:00:00,SHIPPED,CENTRAL,Net Banking,True,True
ORD-01496,CUST-00347,2021-12-15 00:00:00,CANCELLED,SOUTH,Debit Card,True,True
ORD-01497,CUST-00417,2025-02-27 00:00:00,PLACED,NCR,Debit Card,True,True
ORD-01498,CUST-00369,2025-05-25 00:00:00,SHIPPED,CENTRAL,Net Banking,True,True
ORD-01499,CUST-00253,2022-12-10 00:00:00,RETURNED,EAST,Cash on Delivery,True,True
ORD-01500,CUST-00223,2021-07-30 00:00:00,RETURNED,CENTRAL,UPI,True,True
